오월의 이유,78,334,0,412,18.932038834951456,81.06796116504854,0.0,Neutral,"맛보다, 브라우니, 인테리어, 아담하다, 티, 이렇다, 번, 이유, 잇다, 작업, 꼭, 째다, 진짜, 몰리다, 서울, 거나, 주택가, 위해, 스콘, 슈페, 좁다, 좌석, 정말, 주차, 꽤, 마음, 카페, 이름, 음료, 집중, 나, 쉬다, 다음, 공간, 바로, 먹기, 안, 전, 방문, 머스트, 인근, 너무, 다, 이다, 자몽, 짜다, 연휴, 커피, 개인, 아늑하다, 사장, 가다, 딸기, 소식, 저희, 라떼, 보다, , 초코, 진, 가보다, 느낌, 주음, 파이다, 티라미수, 완전, 것, 그치다, 약간, 좀, 욤, 따다, 우려, 맛, 대화, 오월, 레몬, 너, 돗, 메뉴, 오후, 넉, 생각, 않다, 가면, 가기, 되어다, 골목, 한적, 알, 아무래도, 자리, 쏘다, 쇼콜라, 조용하다, 하다, 매장, 진열, 올려주다, 싶다, 호록, 같다, 겨울, 넘다, 보이다, 다시, 사진, 또, 굿굿, 오다, 들다, 굳다, 오래, 티라미슈, 칩, 기다리다, 그냥, 분위기, 탑, 책, 마시다, 손님, 더, 분, 바닐라, 디저트, 나누다, 오늘, 있다, 읽다, 얘기, 미네, 주스, 시내, 크림, 곳, 번창, 위치, 조합, 수박, 골목길, 수, 쓰다, 커피한잔, 사람, 굿, 아인, 직원, 혼자, 아이스크림, 출근, 공부, 먹다, 작, 눈치, 촉촉하다, 주인, 처음, 숨다, 치즈케이크, 포장, 무엇, 완맛"
가게 이름,Positive,Neutral,Negative,total_words,Positive (%),Neutral (%),Negative (%),sentiment,top_keywords
디저트39 명지대점,94,305,13,412,22.815533980582526,74.02912621359224,3.1553398058252426,Neutral,"게, 가다, 가지, 재활용, 종류, 홍차, 욬, 저녁, 칼로리, 동네, 카페, 슬러시, 누, 빵, 페, 진짜, 자바, 하다, 기다리다, , 수, 바닐라, 알다, 배달, 너무, 해주다, 존맛, 연휴, 무난, 메뉴, 컵, 거의, 러, 기분, 준비, 말, 이렇게, 늘다, 잇다, 티, 잔, 오래, 리, 오믈렛, 처음, 정말, 구입, 율, 굿굿, 선택, 카라멜, 용량, 선생님, 양도, 가져가다, 랑드, 선물, 주문, 왠지, 가끔, 종종, 시간, 작업, 음악, 오스, 물건, 용, 우연히, 요, 또, 오늘, 오다, 집, 바쁘다, 때, 치과, 키, 라떼, 돟, 먹다, 점심, 무, 프로, 다, 근데, 큰소리, 뭐, 역시, 그냥, 생각나다, 하라, 맛, 연, 이다, 부르다, 매우, 반응, 가격, 가성, 원래, 슬림라인, 나오다, 베이글, 싸다, 리뷰, 이용, 꼭, 크림, 요기, 포장, 잠, 자주, 쉐이크, 방문, 카페인, 들다, 좀, 칩, 말다, 최대, 커피, 슈페, 로얄, 건지다, 엄청, 밀크, 쉬다, 아인, 같다, 밀리다, 추가, 매장, 길, 양, 완맛, 정도, 습, 크레이프, 회색, 텀블러, 혜자, 마싯다, 바삭, 거, 분위기, 있다, 너, 비, 밤, 니당다, 주다, 아이스, 난관, 치즈, 못자다, 아아, 맘, 디저트, 곳, 딸기, 먹기, 염, 건, 틴, 여름, 음료, 굿, 프라, 대용, 늘, 뵈다, 베다, 들리다, 어어, 굳다, 왜케, 소금"
디저트39 명지대점,94,305,13,412,22.815533980582526,74.02912621359224,3.1553398058252426,Positive,"착하다, 크다, 많다, 부드럽다, 받다, 가능하다, 맛있다, 좋다, 다양하다, 따뜻하다, 이쁘다, 깔끔하다, 고르다, 용기, 특이하다, 할인, 친절하다, 청결하다, 맛집, 저렴하다, 예쁘다"
디저트39 명지대점,94,305,13,412,22.815533980582526,74.02912621359224,3.1553398058252426,Negative,"걸리다, 약하다, 늦다, 지다, 아쉽다, 비싸다, 장애, 해, 없다"
가게 이름,Positive,Neutral,Negative,total_words,Positive (%),Neutral (%),Negative (%),sentiment,top_keywords
크레페허브,172,893,17,1082,15.89648798521257,82.53234750462107,1.5711645101663587,Positive,"편리하다, 크다, 좋다, 쾌적하다, 만족, 달콤하다, 친절하다, 다양하다, 부드럽다, 훌륭하다, 깨끗하다, 시원하다, 조화, 빠르다, 이벤트, 감사하다, 신선하다, 귀엽다, 맛집, 대단하다, 정, 예쁘다, 최고, 따뜻하다, 할인, 도리, 기대하다, 맛있다, 많다, 강추, 배우다, 가능하다, 좋아하다, 즐기다, 깔끔하다"
크레페허브,172,893,17,1082,15.89648798521257,82.53234750462107,1.5711645101663587,Neutral,"궁금하다, 굽다, 리뷰, 욥, 하루, 서비스, 저만큼, 개미, 앗, 드리다, 무조, 정말, 이다, 후회되다, 직원, 아직, 예술, 증말, 먹기, 다, 가게, 분다, 아이스, 그리다, 크림브륄레, 우, 일, 매일, 원래, 빵, 눈, 학원, 몰다, 보기, 간반, 집, 양, 내부, 앞, 쏘다, 카페, 인스타, 단단하다, 돼다, 의사, 금방, 바닐라, 혹은, 오스, 존맛퉹, 팝업, 생크림, 센베, 추가, 학교, 일본, 아아, 아이스크림, 주어, 얇다, 볼, 개, 짘짜, 본점, 먹음, 주문, 근처, 용, 같이, 몀, 들어가다, 간식, 재, 건지다, 달달, 강, 수, 차로, 무, 레전드, 탱, 기와, 영, 첫째, 너, 디저트, 단골, 내, 마르다, 재료, 근데, 요거트, 생각나다, 난리, 부분, 갈다, 설탕, 거임, 굽, 살다, 공갈빵, 임, 찾기, 이모저모, 안, 키킼, 두번째, 존맛, 똥, 배달, 이번, 가격, 적다, 몰티져스, 음, 벌써, 누텔라, 씨, 나, 먹고다, 재질, 날, 쵸코, 조금, 넓다, 형성, 거리, 아이, 합리, 잇다, 니당다, 즉시, 않다, 찌다, 여기, 호떡, 왕, 홍홍, 곳, 싶다, 클래식, 점심, 일본여행, 도, 넣다, 접, 사진, 나영, 하다, 뜨다, 커피, 하겐다즈, 칭구들, 차다, 저, 만들다, 과일토핑, , 지고, 궁합, 완전, 형식, 맨날, 알반, 전시회, 오래, 가다, 무었, 치다, 쫄깃하, 다니다, 사먹다, 반, 입성, 번은, 왜, 초코, 들르다, 보통, 늘, 달마, 보고, 습, 당첨, 다르다, 오다, 미치다, 가끔, 게다가, 이, 올해, 처음, 건, 망바블, 명지대, 뿐, 그, 원하다, 커서, 그래도, 추천, 배부르다, 좀, 한번, 스럽다, 비승, 고소하다, 흠, 흔하다, 얼굴, 이상, 안되다, 산책, 포장, 방문, 양도, 충전, 한시, 꼭, 염, 타다, 예정, 셀카, 오, 진짜, 보, 얼마, 안녕하다, 거린데, 종류, 과일, 동네, 너무, 주지, 힘드다, 전문점, 직, 숙녀, 스, 맛, 계속, 스프레드, 예민하다, 인테리어, 시키다, 잔뜩, 저번, 개꿀맛, 전혀, 눅눅하다, 라우, 집앞, 게, 압축, 몇번, 요, 단, 번창, 버터, 하하호호, 매장, 소금, 이제야, 번, 달다, 들어오다, 조합, 직접, 집중, 나오다, 솔트, 항상, 드디어, 들다, 엄청, 평점, 과식, 일단, 지나다, 오픈, 굳다, 패키지, 자유롭다, 째다, 분, 쓸다, 멀다, 자주, 말, 생각, 분위기, 미가, 또, 붓, 것, 지리다, 사장, 짭짤하다, 왓어, 크레페, 조리, 같다, 듬뿍, 유머, 가장, 허브, 토핑, 오늘, 쫄깃쫄깃, 있다, 공간, 선생님, 그렇다, 구, 바삭바삭하다, 쿨톤, 망고, 보태, 되다, 한지, 더, 반죽, 밥, 뇨, 아메리카노, 바삭, 오지, 시간, 뭔가, 픔, 살짝, 티져, 키, 웜톤, 넘다, 쟝, 동물성, 땡기다, 자다, 자리, 딸기, 짜다, 풍, 시작, 질리, 퀄리티, 푸다, 음료, 어른, 특히, 마다, 모르다, 때, 러스, 알바, 크기, 스텀, 꾸준하다, 보다, 화장실, 춘천, 요즘, 머글, 어딘, 거, 남다, 주시, 피넛, 선택, 정도, 사주다, 탕, 인지, 누르다, 아늑하다, 먹다, 옴"
크레페허브,172,893,17,1082,15.89648798521257,82.53234750462107,1.5711645101663587,Negative,"해, 늦다, 아쉬움, 짐, 아쉽다, 아니다, 느릿느릿, 걸리다, 거짓말, 추하다, 없다"
가게 이름,Positive,Neutral,Negative,total_words,Positive (%),Neutral (%),Negative (%),sentiment,top_keywords
